,id,polarity,nature,emotion
718,489453319946260481,=,INFORMATION,
719,489454586835771392,=,INFORMATION,
720,489454948245979136,=,INFORMATION,
721,489457985874591744,+,OPINION,VALORISATION
722,489459087999246337,=,INFORMATION,
723,489459211609587714,=,INFORMATION,
724,489459214004146177,+,OPINION,VALORISATION
725,489461182202658816,+,OPINION,VALORISATION
726,489463204188520449,+,OPINION,VALORISATION
727,489465795517218816,-,,
728,489466565520539648,=,INFORMATION,
729,489467687504867330,=,INFORMATION,
730,489467856526929921,-,OPINION,DESACCORD
731,489468038601646081,-,EMOTION,PEUR
732,489468261289832448,=,INFORMATION,
733,489470210483978241,=,INFORMATION,
734,489472716836458496,-,,
735,489473199953178624,+,OPINION,ACCORD
736,489478818693124097,=,INFORMATION,
737,489483726070747137,+,OPINION,ACCORD
738,489483789723500544,=,INFORMATION,
739,489483836573904896,-,,
740,489484687455576064,=,INFORMATION,
741,489486313281060864,+,,
742,489491864001974273,=,INFORMATION,
743,489493146448179200,-,EMOTION,MEPRIS
744,489494189206683648,-,EMOTION,PEUR
745,489495150562119681,=,INFORMATION,
746,489496017826750465,=,INFORMATION,
747,489499463300706304,+,OPINION,VALORISATION
748,489506130004303872,-,EMOTION,MEPRIS
749,489508617117532160,+,OPINION,VALORISATION
750,489514351632478208,=,INFORMATION,
751,489514724111814657,=,INFORMATION,
752,489515131974328322,=,INFORMATION,
753,489517957060362245,+,OPINION,ACCORD
754,489518248551931905,+,OPINION,VALORISATION
755,489519170858397696,+,OPINION,VALORISATION
756,489520019001192450,-,EMOTION,PEUR
757,489522086168100864,+,OPINION,VALORISATION
758,489522325197312001,+,OPINION,VALORISATION
759,489523712853434368,-,,
760,489525412372828160,=,INFORMATION,
761,489526868094107648,=,INFORMATION,
762,489528448109797376,=,INFORMATION,
763,489528679127474180,=,INFORMATION,
764,489531611516395520,-,,
765,489547141904617473,=,INFORMATION,
766,489548732052959232,-,EMOTION,PEUR
767,489549943708057600,=,INFORMATION,
768,489558609546977280,-,,
769,489559188285042689,=,INFORMATION,
770,489566143422935041,-,EMOTION,MEPRIS
771,489570362200301569,+,OPINION,VALORISATION
772,489571783012790272,-,EMOTION,MEPRIS
773,489576960088342528,-,EMOTION,COLERE
774,489590380070174720,=,INFORMATION,
775,489591674520473600,+,OPINION,ACCORD
776,489615517318381568,=,INFORMATION,
777,489625349169614848,+,OPINION,ACCORD
778,489627289710129152,=,INFORMATION,
779,489637208492883970,-,EMOTION,TRISTESSE
780,489637644956360704,=,INFORMATION,
781,489639666144915456,=,INFORMATION,
782,489644623917514752,=,INFORMATION,
783,489645711647322112,=,INFORMATION,
784,489646371096768513,-,,
785,489651886681640960,-,EMOTION,MEPRIS
786,489655874651451392,-,EMOTION,MEPRIS
787,489656060018720768,+,OPINION,ACCORD
788,489658331561078784,=,INFORMATION,
789,489659110783459328,=,INFORMATION,
790,489659975070154752,=,INFORMATION,
791,489661087382396928,-,OPINION,DESACCORD
792,489661270246064130,=,INFORMATION,
793,489662735265693697,-,OPINION,DEVALORISATION
794,489664566268157952,+,OPINION,ACCORD
795,489667115138686976,=,INFORMATION,
796,489667632350904320,=,INFORMATION,
797,489667829021814784,=,INFORMATION,
798,489668332321533952,=,INFORMATION,
799,489668414882197504,-,,
800,489670362679238656,-,EMOTION,PEUR
801,489671201468731394,+,OPINION,VALORISATION
802,489672783757344768,+,OPINION,VALORISATION
803,489673786044989440,-,,
804,489673835709730816,+,SENTIMENT,SATISFACTION
805,489674015712485376,-,OPINION,DEVALORISATION
806,489674404994244608,-,EMOTION,PEUR
807,489675832223629312,=,INFORMATION,
808,489675969847099392,=,INFORMATION,
809,489676814856359936,+,OPINION,VALORISATION
810,489678067414347776,+,OPINION,VALORISATION
811,489678273518256128,=,INFORMATION,
812,489678930878926848,=,INFORMATION,
813,489679402284756992,=,INFORMATION,
814,489679878837383168,=,INFORMATION,
815,489680029924986881,-,,
816,489680234707681280,=,INFORMATION,
817,489680934766391296,-,,
818,489683216895197184,=,INFORMATION,
819,489683482093060097,=,INFORMATION,
820,489684360505733120,-,,
821,489684805588877312,+,,
822,489684952363974657,-,EMOTION,COLERE
823,489686725937991680,-,,
824,489687470699995136,=,INFORMATION,
825,489690003610828800,-,,
826,489691525228408832,=,INFORMATION,
827,489691706980589568,=,INFORMATION,
828,489692071624974336,-,EMOTION,PEUR
829,489692239703334912,+,OPINION,ACCORD
830,489692297328484352,+,OPINION,VALORISATION
831,489692558751457280,+,OPINION,VALORISATION
832,489693815758794752,+,OPINION,VALORISATION
833,489693828492718080,+,,
834,489694075642445824,+,OPINION,ACCORD
835,489694826955169793,+,OPINION,VALORISATION
836,489696074693484544,+,OPINION,VALORISATION
837,489696271738101760,=,INFORMATION,
838,489696273541627904,-,SENTIMENT,INSATISFACTION
839,489697848494419969,=,INFORMATION,
840,489698768736882690,=,INFORMATION,
841,489698947569836032,=,INFORMATION,
842,489699314110042112,=,INFORMATION,
843,489699685896945664,=,INFORMATION,
844,489699752586784768,=,INFORMATION,
845,489701049734012928,+,OPINION,VALORISATION
846,489701051927244800,+,,
847,489701189416538112,=,INFORMATION,
848,489701246962786304,=,INFORMATION,
849,489701626236911616,+,OPINION,VALORISATION
850,489702364106878976,=,INFORMATION,
851,489703013926174720,=,INFORMATION,
852,489703184651517952,-,,
853,489703585023033344,+,,
854,489703725238595584,+,SENTIMENT,SATISFACTION
855,489704298855419904,=,INFORMATION,
856,489704418720620544,=,INFORMATION,
857,489704945000923136,+,OPINION,VALORISATION
858,489706848560644096,+,,
859,489708196060487680,+,,
860,489708958173900800,=,INFORMATION,
861,489710296353603584,-,,
862,489711147554455552,=,INFORMATION,
863,489711329650176001,-,EMOTION,MEPRIS
864,489711380295991296,-,OPINION,DESACCORD
865,489711547942715392,=,INFORMATION,
866,489712413785067520,=,INFORMATION,
867,489712489857171457,=,INFORMATION,
868,489712954812551169,=,INFORMATION,
869,489713183100502017,+,OPINION,VALORISATION
870,489713916407476224,+,OPINION,VALORISATION
871,489714216291815424,+,OPINION,ACCORD
872,489714300139753472,=,INFORMATION,
873,489714446454243328,+,OPINION,ACCORD
874,489714827636391936,-,,
875,489714859739979776,-,,
876,489715350171549696,-,EMOTION,TRISTESSE
877,489715601859182593,-,SENTIMENT,INSATISFACTION
878,489716134539972608,-,EMOTION,PEUR
879,489716449934467072,+,OPINION,VALORISATION
880,489717519608193024,-,OPINION,DESACCORD
881,489718431005298689,+,OPINION,VALORISATION
882,489719002827358208,=,INFORMATION,
883,489719574510972929,=,INFORMATION,
884,489719696573616128,+,OPINION,VALORISATION
885,489719737514205185,-,,
886,489720003064004608,+,OPINION,VALORISATION
887,489720427493593088,-,,
888,489720918038822912,+,OPINION,VALORISATION
889,489720944072851456,+,SENTIMENT,SATISFACTION
890,489721536879034369,=,INFORMATION,
891,489722917312540673,-,OPINION,DEVALORISATION
892,489723290416844800,=,INFORMATION,
893,489725196069535744,=,INFORMATION,
894,489730833368875008,=,INFORMATION,
895,489732165773848576,-,,
896,489735240600928256,=,INFORMATION,
897,489735383002144768,+,EMOTION,APAISEMENT
898,489736251713417217,-,EMOTION,MEPRIS
899,489736512322695168,=,INFORMATION,
900,489736571965681664,+,SENTIMENT,SATISFACTION
901,489741215961600000,-,EMOTION,PEUR
902,489742110946775040,+,OPINION,ACCORD
903,489742235664388096,=,INFORMATION,
904,489742591542312960,+,OPINION,ACCORD
905,489742859633819648,=,INFORMATION,
906,489743333183725568,=,INFORMATION,
907,489744130076344320,-,,
908,489745314220240897,=,INFORMATION,
909,489745452943032321,-,EMOTION,PEUR
910,489746238737108992,+,EMOTION,PLAISIR
911,489746248102973442,=,INFORMATION,
912,489746256281874436,=,INFORMATION,
913,489746454508871681,=,INFORMATION,
914,489746457612677120,+,OPINION,VALORISATION
915,489748144981155840,-,EMOTION,PEUR
916,489749553239711744,+,OPINION,VALORISATION
917,489749820261691392,+,OPINION,VALORISATION
918,489752406125604865,+,,
919,489752719570116608,+,,
920,489755851377217537,-,EMOTION,MEPRIS
921,489756745255096321,=,INFORMATION,
922,489758347126923264,+,,
923,489760020444512256,+,EMOTION,PLAISIR
924,489760331028496384,+,SENTIMENT,SATISFACTION
925,489764359858839552,+,EMOTION,PLAISIR
926,489764733604855808,+,SENTIMENT,SATISFACTION
927,489765217988247552,=,INFORMATION,
928,489766351901192194,-,OPINION,DESACCORD
929,489767067814727680,=,INFORMATION,
930,489767090128429056,+,,
931,489770003156045824,=,INFORMATION,
932,489771406235009025,+,OPINION,VALORISATION
933,489772233645379584,+,,
934,489772328415293442,+,OPINION,VALORISATION
935,489772510280712192,=,INFORMATION,
936,489772601708122112,-,,
937,489773126142541824,=,INFORMATION,
938,489773344829370368,=,INFORMATION,
939,489773847982649344,-,EMOTION,MEPRIS
940,489774157605789697,+,OPINION,VALORISATION
941,489775314059665408,=,INFORMATION,
942,489775576719163393,=,INFORMATION,
943,489775706587820032,=,INFORMATION,
944,489775761352433665,-,,
945,489778788981809152,=,INFORMATION,
946,489779075360505856,+,OPINION,VALORISATION
947,489779110768414721,-,,
948,489779308748341248,=,INFORMATION,
949,489779572821336065,+,OPINION,VALORISATION
950,489779589837635584,=,INFORMATION,
951,489780518326898688,+,OPINION,ACCORD
952,489780639177396225,+,OPINION,VALORISATION
953,489781714235826176,=,INFORMATION,
954,489782263559634945,=,INFORMATION,
955,489782499699335169,-,,
956,489783737237131264,-,,
957,489784118767779840,=,INFORMATION,
958,489784517482127361,+,OPINION,ACCORD
959,489785154882109440,=,INFORMATION,
960,489790218896015361,+,OPINION,VALORISATION
961,489790304200175616,-,,
962,489790723873452032,=,INFORMATION,
963,489792392539566081,=,INFORMATION,
964,489792679178674176,-,,
965,489794215962886144,+,OPINION,ACCORD
966,489794815945478145,-,OPINION,DEVALORISATION
967,489795106174541824,=,INFORMATION,
968,489797056652140544,+,,
969,489797139162083328,=,INFORMATION,
970,489797880652521472,+,OPINION,ACCORD
971,489798615075139586,=,INFORMATION,
972,489799622055849984,=,INFORMATION,
973,489800204665638913,=,INFORMATION,
974,489800274866106368,+,SENTIMENT,SATISFACTION
975,489800925868228608,+,OPINION,VALORISATION
976,489801597380472832,=,INFORMATION,
977,489801770240344065,-,OPINION,DESACCORD
978,489802018970546176,+,OPINION,ACCORD
979,489803746642116610,-,EMOTION,MEPRIS
980,489806440472002560,=,INFORMATION,
981,489807297791942657,+,OPINION,VALORISATION
982,489808515469676545,=,INFORMATION,
983,489809532382892033,+,,
984,489814842455228416,=,INFORMATION,
985,489814935531450368,+,OPINION,VALORISATION
986,489816294280396800,=,INFORMATION,
987,489817272341762048,=,INFORMATION,
988,489820178356899840,+,OPINION,VALORISATION
989,489824944805904385,=,INFORMATION,
990,489825813110345728,+,OPINION,VALORISATION
991,489828323913375744,+,EMOTION,PLAISIR
992,489828596878688256,=,INFORMATION,
993,489834249676009472,=,INFORMATION,
994,489834877651787778,=,INFORMATION,
995,489834912250613760,-,EMOTION,PEUR
996,489835643480985600,=,INFORMATION,
997,489835652498743296,+,OPINION,VALORISATION
998,489835705292849153,=,INFORMATION,
999,489838960857063424,-,EMOTION,PEUR
1000,489839263882956800,-,EMOTION,COLERE
1001,489839515196866560,+,OPINION,VALORISATION
1002,489841989865971712,=,INFORMATION,
1003,489843059077963776,+,OPINION,VALORISATION
1004,489845264140615680,+,OPINION,ACCORD
1005,489848192847327234,-,,
1006,489850614185459712,=,INFORMATION,
1007,489853432765771776,=,INFORMATION,
1008,489853773167464448,-,,
1009,489857151540555776,=,INFORMATION,
1010,489857555414265859,=,INFORMATION,
1011,489859450334089216,=,INFORMATION,
1012,489864067340046336,-,EMOTION,COLERE
1013,489865641403633664,+,OPINION,VALORISATION
1014,489866608706613248,=,INFORMATION,
1015,489867631118540800,=,INFORMATION,
1016,489868869990121472,-,,
1017,489871483276382212,=,INFORMATION,
1018,489873045709152256,-,,
1019,489874780322279424,-,EMOTION,ENNUI
1020,489877344094781440,+,,
1021,489879312024485888,+,OPINION,ACCORD
1022,489882143196475392,=,INFORMATION,
1023,489885526863142912,-,OPINION,DESACCORD
1024,489886176925736960,-,,
1025,489886401077719040,+,OPINION,ACCORD
1026,489888468781502464,=,INFORMATION,
1027,489890107865182208,+,OPINION,VALORISATION
1028,489895792682217472,=,INFORMATION,
1029,489897631997386752,-,,
1030,489898006616244225,=,INFORMATION,
1031,489899677643309056,+,,
1032,489900471486672896,=,INFORMATION,
1033,489902243169464320,-,,
1034,489902354108788736,=,INFORMATION,
1035,489907924542967808,=,INFORMATION,
1036,489910071812685824,=,INFORMATION,
1037,489912507596046336,=,INFORMATION,
1038,489915078196871168,-,EMOTION,MEPRIS
1039,489917409055490048,=,INFORMATION,
1040,489921010553331712,=,INFORMATION,
1041,489921904879226882,=,INFORMATION,
1042,489934834912227328,=,INFORMATION,
1043,489938916007751680,=,INFORMATION,
1044,489950024110186496,=,INFORMATION,
1045,489950899935387648,+,,
1046,489959740517384193,=,INFORMATION,
1047,489960457227472896,+,,
1048,489961090613121024,=,INFORMATION,
1049,489962981720358913,+,OPINION,VALORISATION
1050,489963431647543297,=,INFORMATION,
1051,489964825020088320,=,INFORMATION,
1052,489977176209371140,=,INFORMATION,
1053,489995841336123393,+,OPINION,VALORISATION
1054,489997064479076352,=,INFORMATION,
1055,489998839881801728,-,OPINION,DESACCORD
1056,489999091578179584,=,INFORMATION,
1057,490001305968971776,=,INFORMATION,
1058,490004652344496128,=,INFORMATION,
1059,490005048265805824,-,,
1060,490005125055127552,=,INFORMATION,
1061,490007090644406272,-,EMOTION,TRISTESSE
1062,490007978464923648,+,OPINION,ACCORD
1063,490008076217376768,=,INFORMATION,
1064,490013428682326017,+,,
1065,490014235456307200,+,OPINION,VALORISATION
1066,490017347105595392,+,OPINION,VALORISATION
1067,490018662120570882,=,INFORMATION,
1068,490020593178136577,=,INFORMATION,
1069,490025804748054529,+,OPINION,VALORISATION
1070,490027147273068544,=,INFORMATION,
1071,490027618146598915,=,INFORMATION,
1072,490029099780681728,-,,
1073,490029488252915712,=,INFORMATION,
1074,490030296369496065,+,OPINION,VALORISATION
1075,490030573155385344,+,,
1076,490034230949597185,=,INFORMATION,
1077,490035913670803456,-,EMOTION,PEUR
1078,490036420476936192,=,INFORMATION,
1079,490036839945105408,+,EMOTION,PLAISIR
1080,490038622096490496,-,,
1081,490039620093349888,=,INFORMATION,
1082,490039962730258433,-,,
1083,490040035249754112,-,EMOTION,PEUR
1084,490040891134844928,+,,
1085,490044056031211520,+,OPINION,ACCORD
1086,490044527059554305,=,INFORMATION,
1087,490045446434213888,=,INFORMATION,
1088,490045908105842689,=,INFORMATION,
1089,490046182215794688,=,INFORMATION,
1090,490047147262615554,-,EMOTION,PEUR
1091,490048471127171072,+,OPINION,ACCORD
1092,490049224273571841,+,SENTIMENT,SATISFACTION
1093,490050823003844608,+,OPINION,VALORISATION
1094,490050885976723457,=,INFORMATION,
1095,490050886786232320,=,INFORMATION,
1096,490051435095011329,=,INFORMATION,
1097,490052130301288448,+,OPINION,VALORISATION
1098,490052806767042560,+,OPINION,VALORISATION
1099,490053239816335360,+,OPINION,ACCORD
1100,490054486904172544,=,INFORMATION,
1101,490054539408453632,=,INFORMATION,
1102,490054946986143744,-,OPINION,DESACCORD
1103,490055242130931712,=,INFORMATION,
1104,490056424551374848,-,OPINION,DESACCORD
1105,490056892098441217,=,INFORMATION,
1106,490057034121760768,+,OPINION,ACCORD
1107,490057061476995072,-,OPINION,DESACCORD
1108,490057794738200576,=,INFORMATION,
1109,490058139069595648,-,EMOTION,PEUR
1110,490059501903810560,=,INFORMATION,
1111,490059808259584001,+,,
1112,490060717270503424,+,SENTIMENT,SATISFACTION
1113,490060888049995776,=,INFORMATION,
1114,490060911470596096,+,OPINION,VALORISATION
1115,490061133848797184,+,SENTIMENT,SATISFACTION
1116,490061219064463360,+,SENTIMENT,SATISFACTION
1117,490061312312213504,+,SENTIMENT,SATISFACTION
1118,490061519947067392,-,,
1119,490061938102398976,-,,
1120,490062163583963137,-,,
1121,490062182215077888,=,INFORMATION,
1122,490062314654433280,-,,
1123,490062331075121152,-,EMOTION,COLERE
1124,490062584302026754,+,OPINION,VALORISATION
1125,490062766510981120,+,SENTIMENT,SATISFACTION
1126,490063441684471808,+,OPINION,VALORISATION
1127,490063643430899712,+,,
1128,490063823928164352,-,OPINION,DESACCORD
1129,490064969845579776,-,OPINION,DESACCORD
1130,490065036862578688,-,OPINION,DESACCORD
1131,490065279892742144,=,INFORMATION,
1132,490067029505089536,=,INFORMATION,
1133,490067031665147904,=,INFORMATION,
1134,490067081820663809,-,,
1135,490067373127258114,=,INFORMATION,
1136,490068376375820288,=,INFORMATION,
1137,490068497087860736,=,INFORMATION,
1138,490069302985654272,=,INFORMATION,
1139,490069819161858048,+,OPINION,VALORISATION
1140,490070204161208320,=,INFORMATION,
1141,490070722472333312,-,OPINION,DESACCORD
1142,490071140057235457,+,OPINION,VALORISATION
1143,490072200951889920,=,INFORMATION,
1144,490072331088568320,=,INFORMATION,
1145,490072701911171072,=,INFORMATION,
1146,490073275473477632,=,INFORMATION,
1147,490073279248736256,+,,
1148,490073465740070912,=,INFORMATION,
1149,504570744534097921,=,INFORMATION,
1150,504586959239794688,=,INFORMATION,
1151,504592950207066113,=,INFORMATION,
1152,504594114151997440,-,OPINION,DESACCORD
1153,504595060936040448,+,SENTIMENT,SATISFACTION
1154,504595243548028929,=,INFORMATION,
1155,504601464426475520,=,INFORMATION,
1156,504601836532166658,+,OPINION,VALORISATION
1157,504602689100345344,=,INFORMATION,
1158,504602849284591616,=,INFORMATION,
1159,504603835336110081,+,SENTIMENT,SATISFACTION
1160,504604068577554432,-,OPINION,DESACCORD
1161,504604691523567616,+,,
1162,504605155325902849,=,INFORMATION,
1163,504606562694860800,+,OPINION,VALORISATION
1164,504609612126240768,=,INFORMATION,
1165,504611202912505856,=,INFORMATION,
1166,504611479325519873,=,INFORMATION,
1167,504611981794762752,-,,
1168,504612556632502272,=,INFORMATION,
1169,504615329612693504,=,INFORMATION,
1170,504615582029725698,=,INFORMATION,
1171,504615612824293378,+,,
1172,504615883462152193,-,OPINION,DESACCORD
1173,504617268836593664,=,INFORMATION,
1174,504624054364811264,=,INFORMATION,
1175,504627180685766657,+,SENTIMENT,SATISFACTION
1176,504629010249568257,=,INFORMATION,
1177,504629432746016769,+,OPINION,VALORISATION
